Budget	Avg Rating	Month	Class	Movie Title	Performance Ratio	Genres
19000000.00	3.086956522	3	0	Take Me Home Tonight (2011)	0.40	Comedy|Drama
15000000.00	3.6875	2	0	Return to Source: The Philosophy of The Matrix (2004)	0.40	Documentary
16000000.00	3.21875	11	0	Bleed for This (2016)	0.39	Drama
45000000.00	2.350961538	7	0	Rebound (2005)	0.39	Comedy
35000000.00	2.858649789	8	0	American Outlaws (2001)	0.39	Action|Comedy|Western
7000000.00	3.228486647	10	0	Auto Focus (2002)	0.39	Crime|Drama
47500000.00	3.547138047	7	0	The Infiltrator (2016)	0.39	Crime|Drama
11000000.00	3.5	9	0	Gospel of John, The (2003)	0.38	Drama
13000000.00	2.599257885	8	0	Bubble Boy (2001)	0.38	Comedy
12000000.00	3.048611111	10	0	Welcome to Collinwood (2002)	0.38	Comedy|Crime
7000000.00	3.41292876	5	0	Redbelt (2008)	0.38	Action|Drama
10000000.00	3.007352941	4	0	Free Fire (2017)	0.38	Action|Crime|Drama
67000000.00	2.796875	8	0	Last Legion, The (2007)	0.38	Action|Adventure|Fantasy|War
60000000.00	3.0725	2	0	Winter's Tale (2014)	0.37	Drama|Fantasy|Mystery
8500000.00	3.244444444	6	0	Rover, The (2014)	0.37	Crime|Drama
20000000.00	3.60989011	7	0	Scanner Darkly, A (2006)	0.37	Animation|Drama|Mystery|Sci-Fi|Thriller
70000000.00	1.885982231	2	0	Rollerball (2002)	0.37	Action|Sci-Fi
35000000.00	2.896907216	3	0	Unfinished Business (2015)	0.37	Comedy
40000000.00	2.941054092	4	0	Life or Something Like It (2002)	0.36	Comedy|Romance
35000000.00	2.546703297	8	0	Zoom (2006)	0.36	Adventure|Comedy|Drama|Fantasy
20000000.00	2.289156627	10	0	American Carol, An (2008)	0.35	Comedy|Fantasy
35000000.00	2.666666667	9	0	Whiteout (2009)	0.35	Action|Crime|Drama|Mystery|Thriller
15000000.00	2.278776978	7	0	In Crowd, The (2000)	0.35	Thriller
46500000.00	3.56916996	12	0	Silence (2016)	0.35	Drama|Thriller
20000000.00	2.532407407	2	0	Strange Wilderness (2008)	0.35	Comedy
30000000.00	2.703016241	9	0	First Daughter (2004)	0.35	Comedy|Romance
29000000.00	3.292682927	8	0	Taking Woodstock (2009)	0.35	Comedy
8000000.00	3.394495413	9	0	Restless (2011)	0.35	Drama
27000000.00	3.512534819	11	0	Martian Child (2007)	0.35	Comedy|Drama
2000000.00	3.359649123	2	0	Inside Deep Throat (2005)	0.35	Documentary
24000000.00	3.147157191	12	0	Beyond the Sea (2004)	0.35	Drama|Musical
20000000.00	2.835951134	3	0	Willard (2003)	0.34	Drama|Horror|Thriller
60000000.00	3.396522715	10	0	Last Castle, The (2001)	0.34	Action
40000000.00	2.946902655	3	0	Gunman, The (2015)	0.34	Action|Thriller
80000000.00	2.819064431	11	0	Timeline (2003)	0.33	Action|Adventure|Sci-Fi
10000000.00	2.72	10	0	Atlas Shrugged: Part II (2012)	0.33	Drama|Mystery|Sci-Fi
17000000.00	3.456140351	6	0	Genius (2016)	0.33	Drama
35000000.00	2.59375	9	0	Order, The (2003)	0.33	Horror|Mystery|Thriller
40000000.00	1.860413589	8	0	FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)	0.33	Crime|Horror|Thriller
18000000.00	3.629213483	11	0	Miss Sloane (2016)	0.33	Thriller
10000000.00	3.719723183	6	0	Peaceful Warrior (2006)	0.33	Drama
21000000.00	3.388617886	9	0	Moonlight Mile (2002)	0.33	Drama|Romance
27000000.00	2.87279597	8	0	Suspect Zero (2004)	0.32	Crime|Thriller
47000000.00	3.144067797	11	0	Solaris (2002)	0.32	Drama|Romance|Sci-Fi
2000000.00	2.083333333	9	0	Virginity Hit, The (2010)	0.32	Comedy
10000000.00	3.327160494	11	0	Rosewater (2014)	0.32	Drama
40000000.00	1.951456311	11	0	Extreme Ops (2002)	0.32	Action|Adventure|Crime|Thriller
6500000.00	3.5	10	0	The Work and the Glory II: American Zion (2005)	0.31	Drama
40000000.00	3.072580645	11	0	Soul Men (2008)	0.31	Comedy|Musical
14000000.00	3.824618736	8	0	Flipped (2010)	0.31	Comedy|Drama|Romance
14000000.00	2.380866426	9	0	Soul Survivors (a.k.a. The Killer Cut) (2001)	0.31	Horror|Thriller
20000000.00	3.576923077	12	0	A Most Violent Year (2014)	0.30	Action|Crime|Drama|Thriller
19000000.00	3.4	9	0	Won't Back Down (2012)	0.30	Drama
62000000.00	2.763549732	2	0	3000 Miles to Graceland (2001)	0.30	Action|Thriller
5000000.00	2.986666667	12	0	Cottage, The (2008)	0.30	Comedy|Crime|Horror|Thriller
55000000.00	2.886956522	6	0	Imagine That (2009)	0.29	Comedy|Drama|Fantasy
19200000.00	3.121276596	8	0	Frozen Ground, The (2013)	0.29	Crime|Drama|Thriller
35000000.00	2.778325123	12	0	Punisher: War Zone (2008)	0.29	Action|Crime|Drama|Thriller
600000.00	2	10	0	Mercy Streets (2000)	0.29	Action|Crime|Drama
70000000.00	2.136363636	5	0	Legends of Oz: Dorothy's Return (2014)	0.29	Animation|Children|Musical
25000000.00	3.251497006	4	0	Hoax, The (2007)	0.29	Crime|Drama
12500000.00	2.898305085	10	0	Paperboy, The (2012)	0.28	Thriller
44000000.00	3.024720149	2	0	The Interview (2014)	0.28	Action|Comedy
70000000.00	2.730337079	1	0	Blackhat (2015)	0.28	Action|Crime|Drama|Mystery|Thriller
6000000.00	3.026666667	12	0	Deadfall (2012)	0.28	Crime|Drama|Thriller
3000000.00	2.967980296	5	0	Hobo with a Shotgun (2011)	0.28	Action|Adventure|Crime|Thriller
13000000.00	3.048262548	6	0	Killer Inside Me, The (2010)	0.28	Crime|Drama|Thriller|Western
7000000.00	4.333333333	11	0	The Christmas Candle (2013)	0.28	Drama
22000000.00	1.668831169	9	0	Megiddo: The Omega Code 2 (2001)	0.27	Action|Adventure|Fantasy|Sci-Fi|Thriller
4500000.00	3.097222222	10	0	Blackthorn (2011)	0.27	Western
6500000.00	3.577889447	11	0	Messenger, The (2009)	0.27	Drama|Romance|War
20000000.00	3.741489788	12	0	Equilibrium (2002)	0.27	Action|Sci-Fi|Thriller
7000000.00	3.021367521	4	0	Dom Hemingway (2014)	0.27	Comedy|Crime|Drama
150000000.00	2.71875	3	0	Mars Needs Moms (2011)	0.26	Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
200000.00	3.094594595	10	0	Good Dick (2008)	0.26	Comedy|Drama|Romance
37500000.00	3.524038462	10	0	Express, The (2008)	0.26	Drama
92000000.00	2.947162427	4	0	The Alamo (2004)	0.26	Drama|War|Western
10000000.00	1.735294118	9	0	Bucky Larson: Born to Be a Star (2011)	0.25	Comedy
1900000.00	5	4	0	Brotherly Love (2015)	0.25	Drama
40000000.00	2.788	9	0	Duplex (2003)	0.25	Comedy|Crime
20000000.00	2.729166667	8	0	Hands of Stone (2016)	0.25	Drama
13000000.00	3.393103448	8	0	Resurrecting the Champ (2007)	0.25	Drama
250000.00	2	8	0	Canyons, The (2013)	0.25	Drama|Thriller
7000000.00	3.256756757	10	0	Freeheld (2015)	0.25	Drama|Romance
60000000.00	2.316143498	1	0	Supernova (2000)	0.25	Adventure|Sci-Fi|Thriller
60000000.00	3.331775701	9	0	Flyboys (2006)	0.25	Action|Adventure|Drama|War
4000000.00	2.71875	11	0	Another Happy Day (2011)	0.24	Drama
4000000.00	3.647083686	9	0	MirrorMask (2005)	0.24	Adventure|Children|Drama|Fantasy
2000000.00	3.463768116	10	0	Bone Tomahawk (2015)	0.24	Horror|Western
21000000.00	3.186363636	5	0	Beaver, The (2011)	0.24	Drama
50000000.00	2.155882353	2	0	Street Fighter: The Legend of Chun-Li (2009)	0.24	Action|Adventure|Sci-Fi|Thriller
10000000.00	3.129419192	10	0	Bamboozled (2000)	0.24	Comedy
26000000.00	3.110465116	10	0	Fifth Estate, The (2013)	0.24	Drama|Thriller
6000000.00	3.519736842	2	0	Polytechnique (2009)	0.24	Crime|Drama
55000000.00	2.866576819	2	0	Gods and Generals (2003)	0.23	Action|Drama|War
30000000.00	2.968592965	9	0	Trapped (2002)	0.23	Action|Thriller
15000000.00	2.774193548	12	0	Bathory (2008)	0.23	Drama|Fantasy
6000000.00	3.518739703	5	0	Julie & Julia (2009)	0.23	Comedy|Drama|Romance
15000000.00	3.151340996	12	0	Company, The (2003)	0.23	Drama|Musical
25000000.00	2.859375	9	0	Underclassman (2005)	0.23	Action|Comedy|Thriller
20000000.00	3.286516854	10	0	Flash of Genius (2008)	0.23	Drama
200000.00	2.5	9	0	Side Effects (2005)	0.22	Comedy|Drama|Romance
13000000.00	3.287610619	3	0	Find Me Guilty (2006)	0.22	Comedy|Crime|Drama
20000000.00	3.181818182	10	0	Passchendaele (2008)	0.22	Action|Drama|Romance|War
9000000.00	3.142857143	8	0	Greater (2016)	0.22	Children|Drama
25000000.00	2.441605839	3	0	Say It Isn't So (2001)	0.22	Comedy|Romance
60000000.00	2.078869048	1	0	In the Name of the King: A Dungeon Siege Tale (2008)	0.22	Action|Adventure|Fantasy
2500000.00	4	3	0	The Lost Medallion: The Adventures of Billy Stone (2013)	0.22	Adventure|Children
20000000.00	3.741273101	10	0	Synecdoche, New York (2008)	0.22	Comedy|Drama
3200000.00	2.333333333	9	0	The Feast of the Goat (2006)	0.22	Drama
1000000.00	3.4375	7	0	Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006)	0.22	Documentary
16000000.00	3.346938776	11	0	Homesman, The (2014)	0.22	Drama|Western
6000000.00	3.31420765	12	0	Business of Strangers, The (2001)	0.22	Action|Drama|Thriller
45000000.00	3.003787879	9	0	Miracle at St. Anna (2008)	0.22	Drama|Mystery|War
5000000.00	3.313953488	8	0	Ain't Them Bodies Saints (2013)	0.22	Drama
11000000.00	2.934782609	2	0	Misconduct (2016)	0.21	Drama|Thriller
25000000.00	3.090604027	7	0	Ironclad (2011)	0.21	Action|Adventure
32000000.00	3.005494505	12	0	Good German, The (2006)	0.21	Drama|Mystery|Thriller
2400000.00	3.357061341	9	0	Idiocracy (2006)	0.21	Adventure|Comedy|Sci-Fi|Thriller
70000000.00	2.038617886	9	0	Ballistic: Ecks vs. Sever (2002)	0.20	Action|Thriller
7000000.00	2.720338983	9	0	I Hope They Serve Beer in Hell (2009)	0.20	Comedy
2500000.00	3.4375	10	0	Other End of the Line, The (2008)	0.20	Comedy|Romance
42000000.00	3.170103093	12	0	Warrior's Way, The (2010)	0.20	Action|Fantasy|Western
13000000.00	3.5275	10	0	Infamous (2006)	0.20	Drama
100000.00	3.5	6	0	The Past is a Grotesque Animal (2014)	0.20	Documentary
40000000.00	3.16160221	1	0	Impostor (2002)	0.20	Action|Drama|Sci-Fi|Thriller
5000000.00	3.393103448	7	0	American Teen (2008)	0.20	Documentary
70000000.00	2.864845938	8	0	Osmosis Jones (2001)	0.19	Action|Animation|Comedy|Crime|Drama|Romance|Thriller
40000000.00	3.415178571	9	0	Hunting Party, The (2007)	0.19	Action|Adventure|Comedy|Drama|Thriller
5500000.00	3.314102564	10	0	Wonderland (2003)	0.19	Crime|Drama|Mystery|Thriller
60000000.00	3.09141791	10	0	Beyond Borders (2003)	0.19	Drama|Romance|War
45000000.00	3.219474498	4	0	Big Trouble (2002)	0.19	Comedy|Crime
41000000.00	3.08203125	10	0	Big Year, The (2011)	0.19	Comedy
20000000.00	2.464285714	11	0	By the Sea (2015)	0.19	Drama|Romance
5000000.00	3.275862069	8	0	Party Monster (2003)	0.18	Comedy|Crime|Drama|Thriller
60000000.00	3.46143617	8	0	The Great Raid (2005)	0.18	Action|Drama|War
16000000.00	3.106481481	12	0	White Countess, The (2005)	0.18	Drama
55000000.00	3.103915663	9	0	All the King's Men (2006)	0.17	Drama
5000000.00	2.77	11	0	Redacted (2007)	0.17	Action|Crime|Drama|War
5000000.00	2.534482759	9	0	Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014)	0.17	Drama|Mystery|Sci-Fi
50000000.00	3.167986952	3	0	Death to Smoochy (2002)	0.17	Comedy|Crime|Drama
50000.00	3.75	7	0	Counting (2015)	0.17	Documentary
39000000.00	2.493377483	2	0	Against the Ropes (2004)	0.16	Comedy|Drama
10000000.00	2.833333333	10	0	It's a Wonderful Afterlife (2010)	0.16	Comedy|Drama|Horror|Romance
10000000.00	2.941747573	2	0	Gun Shy (2000)	0.16	Comedy
25000000.00	2.235294118	4	0	King's Ransom (2005)	0.16	Comedy|Crime
6500000.00	3.463949843	7	0	A Home at the End of the World (2004)	0.16	Drama|Romance
17000000.00	3.274647887	4	0	Bobby Jones, Stroke of Genius (2004)	0.16	Drama
1500000.00	3.484076433	10	0	Housebound (2014)	0.16	Comedy|Horror|Thriller
10000000.00	3.552254098	12	0	Nicholas Nickleby (2002)	0.16	Drama|Romance
10400000.00	3.5	2	0	The Blue Butterfly (2004)	0.15	Adventure|Children|Drama
65000000.00	2.301147228	10	0	Lucky Numbers (2000)	0.15	Comedy|Drama
10000000.00	2.4375	12	0	Blonde Ambition (2007)	0.15	Comedy|Romance
1900000.00	1.866666667	7	0	Stranded (2013)	0.15	Horror|Sci-Fi
12000000.00	3.596441948	6	0	Dangerous Lives of Altar Boys, The (2002)	0.15	Drama
26700000.00	2.588235294	11	0	Rules Don't Apply (2016)	0.14	Drama
18000000.00	3.352348993	9	0	Renaissance (2006)	0.13	Action|Animation|Film-Noir|Sci-Fi|Thriller
50000000.00	2.5675	1	0	Big Bounce, The (2004)	0.13	Comedy|Crime|Thriller
54000000.00	1.185678074	8	0	Gigli (2003)	0.13	Comedy|Crime|Romance
10000000.00	2.856902357	5	0	War, Inc. (2008)	0.13	Comedy|Crime|Thriller
12000000.00	3.521428571	9	0	Trade (2007)	0.13	Crime|Drama|Thriller
19100000.00	3.345108696	7	0	Devil's Double, The (2011)	0.13	Action|Drama
50000000.00	2.756448413	3	0	What Planet Are You From? (2000)	0.13	Comedy|Sci-Fi
30000000.00	3.292899408	9	0	Machine Gun Preacher (2011)	0.12	Action|Crime
70000.00	3.373831776	12	0	Absentia (2011)	0.12	Horror
9000000.00	2.387096774	8	0	Undiscovered (2005)	0.12	Comedy|Drama|Romance
55000000.00	2.816455696	5	0	Lucky You (2007)	0.12	Comedy|Drama
10000000.00	3.304794521	9	0	King of California (2007)	0.12	Comedy
16000000.00	3.4	12	0	Zulu (2013)	0.12	Crime|Drama|Thriller
1500000.00	2.75	9	0	Forty Shades of Blue (2005)	0.12	Drama
5000000.00	3.583333333	10	0	Rudderless (2014)	0.11	Comedy|Drama
20000000.00	3.30952381	11	0	My All American (2015)	0.11	Drama
36000000.00	2.5	5	0	There Be Dragons (2011)	0.11	Drama|War
400000.00	2.578125	7	0	Jackpot (2001)	0.11	Drama
3000000.00	1.392857143	9	0	Creature (2011)	0.11	Horror
15500000.00	3.471861472	11	0	Ararat (2002)	0.11	Drama|War
30000000.00	2.065217391	8	0	Supercross (2005)	0.11	Action
10000000.00	4.2	3	0	50 to 1 (2014)	0.11	Drama
15000000.00	3.006578947	8	0	Midnight Meat Train, The (2008)	0.11	Horror|Mystery|Thriller
13000000.00	3.252923977	12	0	Claim, The (2000)	0.11	Romance|Western
10100000.00	2.117647059	8	0	September Dawn (2007)	0.11	Drama|Romance|Western
1000000.00	3.389067524	10	0	House of the Devil, The (2009)	0.10	Horror|Thriller
10000000.00	3.493019197	5	0	Owning Mahowny (2003)	0.10	Crime|Drama|Thriller
12000000.00	2.875	4	0	Darling Companion (2012)	0.10	Drama
12000000.00	3.485245902	3	0	Kill the Irishman (2011)	0.10	Action|Crime
105000000.00	2.081589958	4	0	Town & Country (2001)	0.10	Comedy
1000000.00	2.5	6	0	Hardflip (2012)	0.10	Action|Drama
5600000.00	4	7	0	Standing Ovation (2010)	0.09	Children|Comedy
30000000.00	3.669230769	12	0	Goodbye Bafana (Color of Freedom, The) (2007)	0.09	Drama|War
10000000.00	2.595744681	9	0	Brothers Solomon, The (2007)	0.09	Comedy
27000000.00	2.633152174	10	0	What Just Happened (2008)	0.09	Comedy|Drama
3000000.00	3.714285714	10	0	Love's Abiding Joy (2006)	0.08	Action|Drama|Romance
12000000.00	3.535714286	9	0	Duma (2005)	0.08	Adventure|Drama
20000000.00	2.009433962	8	0	Marci X (2003)	0.08	Comedy|Musical
36000000.00	2.288732394	1	0	Isn't She Great? (2000)	0.08	Comedy
1500000.00	2.971962617	3	0	Stolen Summer (2002)	0.08	Drama
80000000.00	2.382838284	9	0	Sound of Thunder, A (2005)	0.08	Action|Adventure|Drama|Sci-Fi|Thriller
15000000.00	2.453488372	11	0	Son of No One, The (2011)	0.08	Action|Crime|Thriller
1500000.00	2.625	3	0	Road Hard (2015)	0.08	Comedy
250000.00	4	6	0	Test (2014)	0.08	Drama
4200000.00	2.333333333	10	0	Cargo (2011)	0.07	Drama|Thriller
3000000.00	2.813432836	3	0	Tim and Eric's Billion Dollar Movie (2012)	0.07	Comedy
5800000.00	3.423076923	10	0	Foolproof (2003)	0.07	Action|Comedy|Crime|Thriller
10000000.00	2.291666667	10	0	Motherhood (2009)	0.07	Comedy
75000000.00	2.259541985	2	0	Monkeybone (2001)	0.07	Animation|Comedy|Fantasy
100000000.00	2.028714107	8	0	Adventures of Pluto Nash, The (2002)	0.07	Action|Adventure|Comedy|Sci-Fi
7000000.00	2.828947368	7	0	Extra Man, The (2010)	0.07	Comedy
2500000.00	3.166666667	11	0	Fuel (2008)	0.07	Documentary
1300000.00	2.756944444	12	0	Hebrew Hammer, The (2003)	0.07	Comedy
50000000.00	3.012578616	4	0	Child 44 (2015)	0.07	Crime|Thriller
1200000.00	1.803571429	12	0	Extreme Movie (2008)	0.07	Comedy
4000000.00	2.804225352	8	0	Psycho Beach Party (2000)	0.07	Comedy|Horror|Thriller
5000000.00	3.663716814	4	0	Standard Operating Procedure (2008)	0.07	Crime|Documentary|War
13500000.00	2.981818182	3	0	Caveman's Valentine, The (2001)	0.07	Drama
8000000.00	2.782122905	10	0	Singing Detective, The (2003)	0.07	Comedy|Drama|Musical|Mystery
750000.00	3.240384615	11	0	Interview with the Assassin (2002)	0.06	Drama
15000000.00	2.666666667	12	0	Dungeons & Dragons: Wrath of the Dragon God (2005)	0.06	Action|Adventure|Fantasy
10000000.00	1.749103943	10	0	Swept Away (2002)	0.06	Comedy|Romance
2900000.00	3.412903226	10	0	Freakonomics (2010)	0.06	Documentary
7000000.00	3.912651465	1	0	Boondock Saints, The (2000)	0.06	Action|Crime|Drama|Thriller
8000000.00	3.038461538	5	0	Brooklyn Rules (2007)	0.06	Crime|Drama|Romance
27000000.00	2.964285714	12	0	Statement, The (2003)	0.06	Drama|Thriller
25000000.00	3.269480519	10	0	Where the Truth Lies (2005)	0.06	Drama|Thriller
8000000.00	3.315217391	9	0	Dear Wendy (2005)	0.06	Drama
7000000.00	3.083333333	11	0	Criminal Activities (2015)	0.06	Crime|Drama|Thriller
2000000.00	2.95	12	0	Freeze Frame (2004)	0.05	Crime|Drama|Thriller
3500000.00	3	1	0	The Masked Saint (2016)	0.05	Action|Crime
8000000.00	2.837209302	9	0	The Death and Life of Bobby Z (2007)	0.05	Action|Crime|Drama|Thriller
4700000.00	3.421428571	10	0	Driving Lessons (2006)	0.05	Comedy|Drama
9900000.00	3.222222222	4	0	Gunless (2010)	0.05	Action|Comedy|Drama|Western
800000.00	2.818181818	9	0	Not Cool (2014)	0.04	Comedy
6000000.00	3.205454545	12	0	Morvern Callar (2002)	0.04	Drama
14000000.00	3.528455285	9	0	Margaret (2011)	0.04	Drama
3000000.00	2.414160401	3	0	Twilight Saga: Eclipse, The (2010)	0.04	Fantasy|Romance|Thriller|IMAX
20000000.00	3.087947883	12	0	All Good Things (2010)	0.04	Drama|Mystery|Thriller
40000000.00	2.5	11	0	USS Indianapolis: Men of Courage (2016)	0.04	Action|War
2500000.00	3.483333333	6	0	8: The Mormon Proposition (2010)	0.04	Documentary
1400000.00	3.121794872	9	0	Incident at Loch Ness (2004)	0.04	Adventure|Comedy|Documentary
500000.00	3	7	0	The Book of Mormon Movie, Volume 1: The Journey (2003)	0.04	(no genres listed)
1500000.00	3.393364929	11	0	Wal-Mart: The High Cost of Low Price (2005)	0.04	Documentary
20000000.00	3.091304348	5	0	Survivor (2015)	0.04	Action|Thriller
18000000.00	3.57079252	4	0	Salton Sea, The (2002)	0.04	Crime|Drama|Thriller
12000000.00	3.5	7	0	My Brother Tom (2001)	0.04	Drama
21600000.00	3.625	7	0	Molière (2007)	0.04	Comedy|Drama|Romance
2000000.00	4	9	0	Pump (2014)	0.04	Documentary
10000000.00	3.512295082	10	0	Welcome to the Rileys (2010)	0.04	Drama
25000000.00	2.070175439	9	0	Venom (2005)	0.04	Horror|Thriller
930000.00	2.833333333	4	0	L!fe Happens (2012)	0.03	Comedy
55000000.00	2.477011494	9	0	Eye See You (D-Tox) (2002)	0.03	Horror|Thriller
200000.00	4	1	0	Alaska: Silence & Solitude (2005)	0.03	Documentary
30000000.00	3.027322404	1	0	Wild Card (2015)	0.03	Action|Crime|Drama|Thriller
6000000.00	3.192982456	10	0	Flower of Evil, The (Fleur du mal, La) (2003)	0.03	Drama
450000.00	4	7	0	As It Is in Heaven (2014)	0.03	Drama
10000000.00	3.457805907	8	0	World's Greatest Dad (2009)	0.03	Comedy|Drama
10000000.00	3.53286385	12	0	Imaginary Heroes (2004)	0.03	Comedy|Drama
21000000.00	3.333333333	2	0	Bitter Harvest (2017)	0.03	Drama|Romance|War
3000000.00	2.914364641	6	0	They Came Together (2014)	0.03	Comedy|Romance
2600000.00	2.78125	12	0	Timber Falls (2007)	0.03	Horror|Thriller
2300000.00	3.16	9	0	Frontera (2014)	0.03	Drama|Western
10600000.00	2.838541667	12	0	Last Days on Mars, The (2013)	0.02	Horror|Sci-Fi
8500000.00	3.268571429	11	0	Repo! The Genetic Opera (2008)	0.02	Fantasy|Horror|Musical
640000.00	3.722222222	12	0	Starsuckers (2009)	0.02	Documentary
40000000.00	2.305555556	12	0	Delgo (2008)	0.02	Adventure|Animation|Comedy|Fantasy|Romance
10000000.00	2.930107527	10	0	High Heels and Low Lifes (2001)	0.02	Action|Comedy|Crime|Drama
35000000.00	2.503267974	10	0	Trespass (2011)	0.02	Crime|Drama|Thriller
9000000.00	3.657817109	10	0	All or Nothing (2002)	0.02	Drama
6000000.00	3.357142857	11	0	Come Early Morning (2006)	0.02	Drama|Romance
6000000.00	4	4	0	The Greatest Ears in Town: The Arif Mardin Story (2010)	0.02	(no genres listed)
5000000.00	2.391304348	2	0	Decoys (2004)	0.02	Comedy|Horror|Sci-Fi
14000000.00	3.447674419	9	0	Lucky Ones, The (2008)	0.02	Comedy|Drama|War
20000000.00	3.153846154	4	0	Game of Their Lives, The (2005)	0.02	Drama
4000000.00	2.993975904	12	0	Everlasting Piece, An (2000)	0.02	Comedy
8000000.00	3.005263158	8	0	10th & Wolf (2006)	0.02	Crime|Drama|Thriller
1000000.00	2	12	0	Karachi se Lahore (2015)	0.02	Children|Comedy
10000000.00	3.107142857	12	0	Barbecue (2014)	0.02	Comedy
18000000.00	2.547619048	4	0	I Am Wrath (2016)	0.02	Action|Crime|Drama|Thriller
38000000.00	2.551587302	11	0	Texas Rangers (2001)	0.02	Adventure|Western
10000000.00	2.740740741	7	0	Strangerland (2015)	0.02	Drama|Thriller
3000000.00	3	5	0	Open Road (2013)	0.02	Action|Drama|Thriller
4000000.00	3.20952381	12	0	Nothing (2003)	0.02	Comedy|Fantasy|Mystery|Sci-Fi
2000000.00	3	3	0	Super Capers (2009)	0.02	Action|Adventure|Comedy|Fantasy|Sci-Fi
2000000.00	3.25	9	0	Plush (2013)	0.01	Thriller
15000000.00	1.777777778	2	0	In Dubious Battle (2017)	0.01	Drama
20000000.00	3.2	12	0	Tempest, The (2010)	0.01	Comedy|Drama|Fantasy|Romance
3000000.00	3.417085427	10	0	Things You Can Tell Just by Looking at Her (2000)	0.01	Drama|Romance
